Date,FNER (index),ARE,BXP,BDN,CIO,CDP,CUZ,CMCT,DEI,DEA,ESRT,EQC,FSP,HIW,HPP,KRC,NLOP,OPI,ONL,PGRE,PDM,SLG,VNO,COLD,EGP,FR,ILPT,IIPR,LXP,PLYM,PLD,REXR,STAG,TRNO,AKR,ALEX,BRX,CTO,FRT,IVT,KIM,KRG,PECO,REG,ROIC,BFS,SITC,SKT,UE,WHLR,WSR,CBL,MAC,SPG,ADC,PINE,EPRT,FCPT,GTY,NTST,NNN,PSTL,O,AIRC,AIV,AVB,BRT,CPT,CSR,ELME,EQR,ESS,IRT,MAA,NXRT,UDR,VRE,ELS,SUI,UMH,AMH,BHM,INVH,ALX,AAT,AHH,BNL,CLPR,GIPR,GOOD,GNL,JBGS,MDRR,MDV,NXDT,OLP,PKST,SQFT,SVC,WPC,AHR,CTRE,CHCT,DHC,GMRE,HR,DOC,LTC,MPW,NHI,OHI,SBRA,STRW,UHT,VTR,WELL,APLE,AHT,BHR,CLDT,DRH,HST,IHT,PK,PEB,RLJ,RHP,SOHO,INN,SHO,XHR,CUBE,EXR,SELF,NSA,PSA,PCH,RYN,WY,AMT,CCI,SBAC,UNIT,DLR,EQIX,GLPI,VICI,EPR,FPI,LAND,IRM,LAMR,OUT,PW,SAFE
9/23/2019, 786.9300 , 132.4732 , 104.2636 , 9.8114 , 10.2181 , 23.6947 , 30.1346 , 12.5581 , 34.3414 , 16.1375 , 12.9004 , 21.3296 , 6.2282 , 34.1422 , 27.0400 , 64.4848 , N/A , 18.6408 , N/A , 11.0620 , 15.3807 , 58.7756 , 49.1790 , 32.1095 , 111.8799 , 35.4660 , 18.1318 , 73.8502 , 8.4481 , 15.2251 , 75.6225 , 40.1052 , 24.7726 , 46.0777 , 23.8808 , 21.0657 , 15.8584 , 13.0920 , 111.4974 , 14.0988 , 16.3876 , 12.8542 , N/A , 55.8573 , 15.7645 , 41.3221 , 12.4424 , 12.3848 , 16.1266 , 13.8000 , 10.4750 , N/A , 24.6080 , 119.2051 , 60.5952 , N/A , 18.6925 , 22.2419 , 24.5544 , N/A , 44.5496 , 11.9108 , 59.6191 , N/A , 4.8775 , 178.4560 , 11.3127 , 94.8837 , 59.5539 , 22.5750 , 71.4828 , 276.3829 , 12.0640 , 110.8057 , 40.6575 , 40.5114 , 20.2749 , 60.1474 , 133.5153 , 11.2698 , 23.5916 , N/A , 25.6847 , 244.7552 , 38.3149 , 13.9560 , N/A , 8.4973 , N/A , 15.9112 , 11.1993 , 33.3262 , 27.3742 , N/A , 13.3862 , 19.7000 , N/A , N/A , 19.8575 , 66.8220 , N/A , 18.1123 , 35.3012 , 8.0670 , 8.0045 , 26.5003 , 28.3207 , 37.7427 , 13.4867 , 61.7026 , 28.2708 , 15.3482 , N/A , 81.6407 , 59.1952 , 76.1467 , 13.7890 , 302.9764 , 8.2559 , 16.6759 , 9.7327 , 15.0215 , 1.4963 , 19.8258 , 26.7472 , 15.6476 , 74.0500 , 6.1451 , 10.6282 , 12.5580 , 19.1396 , 29.1298 , 98.5861 , 3.5142 , 27.1292 , 202.4311 , 31.8559 , 24.0736 , 23.0967 , 200.8084 , 118.5978 , 244.6544 , 5.2797 , 107.3939 , 538.1093 , 30.0387 , 17.9014 , 59.1801 , 5.6428 , 10.4108 , 24.1077 , 65.5754 , 22.4863 , 10.2300 , 55.0393 
9/24/2019, 785.0400 , 132.1367 , 103.6792 , 9.6671 , 10.1607 , 23.8166 , 30.3220 , 12.3665 , 34.0652 , 16.1298 , 12.7717 , 21.3678 , 6.3120 , 33.4734 , 26.6568 , 63.6670 , N/A , 18.8315 , N/A , 10.8619 , 15.3061 , 58.0538 , 48.6469 , 31.8637 , 111.0408 , 35.2340 , 17.9654 , 69.4128 , 8.3505 , 15.1089 , 75.2650 , 39.6630 , 24.3624 , 45.4069 , 23.8473 , 20.5744 , 15.8664 , 13.0214 , 111.5553 , 14.0988 , 16.3876 , 12.9356 , N/A , 55.8160 , 15.7300 , 40.7859 , 12.4424 , 12.1017 , 15.9606 , 16.8000 , 10.4281 , N/A , 24.0305 , 118.4742 , 60.1164 , N/A , 18.8936 , 22.0924 , 24.4688 , N/A , 44.5496 , 11.9264 , 59.6661 , N/A , 4.8937 , 179.2446 , 11.4754 , 94.5668 , 59.4546 , 22.3527 , 71.6841 , 276.3914 , 11.9803 , 110.8915 , 40.0042 , 40.4777 , 19.9438 , 61.2353 , 135.0189 , 11.3104 , 23.7961 , N/A , 25.8895 , 246.7347 , 38.4721 , 13.9638 , N/A , 8.4662 , N/A , 15.7398 , 11.1074 , 33.0141 , 27.7001 , N/A , 13.3133 , 19.4969 , N/A , N/A , 19.9363 , 66.8220 , N/A , 18.0305 , 35.2930 , 8.2007 , 8.1185 , 26.3971 , 28.5550 , 38.0507 , 13.6847 , 61.3193 , 28.5996 , 15.2870 , N/A , 80.5263 , 59.0566 , 76.2408 , 13.7636 , 302.9764 , 8.1786 , 16.7406 , 9.7896 , 14.9168 , 1.5249 , 19.2694 , 26.5932 , 15.6113 , 73.1407 , 6.1543 , 10.6650 , 12.3676 , 19.0767 , 29.1545 , 99.0971 , 3.5763 , 27.0148 , 204.3610 , 31.6623 , 23.9460 , 23.0382 , 200.6124 , 119.3608 , 243.8886 , 5.2217 , 108.4567 , 529.1640 , 29.8604 , 17.9483 , 59.2957 , 5.5542 , 10.3502 , 24.0154 , 66.3608 , 22.4863 , 9.8500 , 55.3343 
9/25/2019, 784.5800 , 132.4559 , 104.1995 , 9.7327 , 10.2109 , 24.0199 , 30.2487 , 12.5182 , 34.4064 , 16.2452 , 12.9464 , 21.5777 , 6.4566 , 33.8458 , 26.8404 , 64.0432 , N/A , 19.3273 , N/A , 10.9286 , 15.4404 , 58.7972 , 49.5702 , 32.3992 , 111.1026 , 35.5106 , 17.6910 , 70.6497 , 8.3424 , 15.0004 , 76.0604 , 39.6179 , 24.0015 , 45.4427 , 23.9478 , 20.9980 , 15.8824 , 12.8313 , 111.3648 , 14.0988 , 16.4606 , 13.2286 , N/A , 55.7582 , 15.7732 , 41.3527 , 12.5271 , 12.2275 , 16.1598 , 15.1000 , 10.6158 , N/A , 24.3496 , 118.2896 , 60.3806 , N/A , 18.7408 , 22.2105 , 24.7414 , N/A , 44.6610 , 11.9891 , 59.6896 , N/A , 4.9252 , 180.4064 , 11.5064 , 94.9008 , 60.5546 , 22.5256 , 72.2041 , 278.2275 , 12.0723 , 111.4492 , 40.1933 , 40.4861 , 20.3223 , 60.6086 , 134.7414 , 11.2941 , 23.8705 , N/A , 26.1834 , 247.1306 , 38.7286 , 13.9949 , N/A , 8.3728 , N/A , 15.7809 , 11.1706 , 33.3430 , 28.0911 , N/A , 13.2111 , 19.5179 , N/A , N/A , 19.9363 , 67.3276 , N/A , 18.1941 , 36.0044 , 8.3165 , 8.1969 , 26.5003 , 28.3450 , 38.5539 , 13.8050 , 61.5626 , 28.6886 , 15.4912 , N/A , 82.1699 , 59.3663 , 76.2408 , 13.8059 , 307.7253 , 8.2817 , 16.9161 , 9.9035 , 14.8819 , 1.5058 , 19.0864 , 26.9011 , 15.7562 , 74.3021 , 6.2098 , 10.8122 , 12.4583 , 19.3641 , 28.9814 , 99.7189 , 3.6383 , 27.0311 , 202.8847 , 31.9954 , 24.2693 , 23.2807 , 197.8325 , 117.4658 , 235.5027 , 5.2627 , 108.5502 , 535.8336 , 29.7286 , 17.9951 , 59.2187 , 5.7225 , 10.3589 , 24.0154 , 67.0235 , 22.4212 , 10.0800 , 55.6714 
9/26/2019, 790.7300 , 133.9313 , 106.1367 , 9.9098 , 10.3617 , 24.4834 , 30.4931 , 12.5741 , 34.8208 , 16.2760 , 13.0383 , 22.0294 , 6.5252 , 34.1802 , 27.0719 , 64.4112 , N/A , 19.7086 , N/A , 11.0036 , 15.5673 , 59.4036 , 49.8363 , 32.4782 , 111.8976 , 35.7515 , 17.8157 , 73.5178 , 8.4399 , 14.1559 , 77.0970 , 40.1593 , 24.5101 , 46.0508 , 24.2074 , 20.7693 , 16.1465 , 12.7490 , 112.7563 , 14.0988 , 16.8582 , 13.3589 , N/A , 56.8313 , 15.8681 , 41.5289 , 12.8235 , 12.4163 , 16.3922 , 15.0700 , 10.7096 , N/A , 24.4940 , 119.7206 , 61.2459 , N/A , 18.6845 , 22.5668 , 24.8505 , N/A , 45.0112 , 12.1693 , 60.5913 , N/A , 4.9729 , 182.8148 , 11.4754 , 95.7488 , 60.9185 , 22.6161 , 72.7660 , 280.6840 , 12.1994 , 111.9383 , 41.0529 , 40.8147 , 20.4263 , 61.1631 , 135.4128 , 11.3754 , 24.0285 , N/A , 26.4595 , 249.0813 , 38.7617 , 13.9949 , N/A , 8.1394 , N/A , 15.9592 , 11.2624 , 33.5117 , 27.0483 , N/A , 13.2111 , 19.4059 , N/A , N/A , 20.3937 , 68.1156 , N/A , 18.3576 , 36.0044 , 8.2809 , 8.2539 , 26.6195 , 28.5792 , 38.7116 , 13.8474 , 62.0121 , 28.7777 , 15.5320 , N/A , 81.8733 , 60.0917 , 77.4806 , 13.8566 , 312.4741 , 8.2388 , 16.9254 , 9.7517 , 14.7423 , 1.5344 , 18.9035 , 26.5162 , 15.5842 , 74.7793 , 6.1913 , 10.7570 , 12.3948 , 19.1396 , 29.1051 , 100.4941 , 3.6616 , 27.2926 , 203.2724 , 32.1193 , 24.4054 , 23.3309 , 199.5416 , 119.0673 , 235.4644 , 5.3241 , 109.2814 , 539.3210 , 29.9690 , 17.8036 , 59.7349 , 5.6871 , 10.3502 , 24.5619 , 66.5490 , 22.5759 , 10.2100 , 56.0929 
9/27/2019, 782.0200 , 132.9587 , 104.9112 , 9.9557 , 10.3186 , 24.3234 , 30.5746 , 12.2627 , 34.7309 , 16.3298 , 13.0751 , 21.7686 , 6.5252 , 34.1422 , 26.7207 , 63.8146 , N/A , 19.6069 , N/A , 11.2052 , 15.6046 , 59.6516 , 50.1258 , 32.4782 , 111.0712 , 35.5272 , 17.6619 , 74.6246 , 8.3767 , 14.3813 , 76.6591 , 39.8739 , 24.1716 , 45.8451 , 24.2327 , 20.7777 , 16.1785 , 12.7490 , 113.1125 , 14.0988 , 16.9150 , 13.3100 , N/A , 57.0211 , 15.7991 , 41.4982 , 12.8320 , 12.2747 , 16.4088 , 16.0000 , 10.8034 , N/A , 24.5472 , 121.5207 , 60.5054 , N/A , 18.2866 , 22.2804 , 24.9751 , N/A , 44.8998 , 12.1537 , 60.4737 , N/A , 4.9424 , 182.9941 , 11.2197 , 95.6281 , 60.8027 , 22.6244 , 72.8150 , 279.0508 , 12.1486 , 111.8268 , 40.4856 , 40.7136 , 20.5966 , 60.0028 , 133.3799 , 11.2616 , 23.9727 , N/A , 26.3704 , 250.7872 , 38.6790 , 14.0727 , N/A , 7.9137 , N/A , 15.9730 , 11.1706 , 33.3683 , 26.7224 , N/A , 13.1309 , 19.3708 , N/A , N/A , 20.2833 , 67.7066 , N/A , 18.4952 , 35.9799 , 8.2898 , 8.2112 , 26.6195 , 28.6923 , 38.7417 , 13.7696 , 62.0271 , 28.5105 , 15.5933 , N/A , 81.5365 , 60.0265 , 77.1984 , 13.9074 , 334.7246 , 8.2300 , 16.8882 , 9.8717 , 15.1043 , 1.5344 , 19.3149 , 26.7894 , 15.6857 , 74.5062 , 6.1451 , 10.6834 , 12.4312 , 19.2078 , 28.8989 , 99.3953 , 3.6306 , 27.2517 , 202.0682 , 31.5925 , 24.1161 , 23.2389 , 195.9445 , 115.6043 , 226.7149 , 5.3275 , 109.5535 , 533.4006 , 29.5426 , 17.8115 , 59.2819 , 5.7668 , 10.2811 , 24.7697 , 66.6881 , 22.2583 , 10.1500 , 55.0393 
9/30/2019, 787.1200 , 133.7663 , 104.5403 , 9.9360 , 10.3330 , 24.4383 , 30.6234 , 12.3745 , 35.0088 , 16.3837 , 13.1211 , 21.7876 , 6.4414 , 34.1574 , 26.7127 , 64.0944 , N/A , 19.4734 , N/A , 11.2136 , 15.5822 , 59.6224 , 49.8206 , 32.7165 , 111.0890 , 35.5002 , 17.6743 , 71.9979 , 8.4178 , 14.4921 , 76.1586 , 39.8920 , 24.2786 , 45.6931 , 24.1651 , 20.7608 , 16.2345 , 12.8568 , 112.7646 , 14.0988 , 16.9393 , 13.1472 , N/A , 57.3596 , 15.7386 , 41.7510 , 12.7981 , 12.1725 , 16.4254 , 15.5000 , 10.7565 , N/A , 24.0002 , 119.7436 , 60.8631 , N/A , 18.6033 , 22.4952 , 24.9751 , N/A , 44.8918 , 12.4123 , 60.2984 , N/A , 4.9729 , 183.8994 , 11.2972 , 95.7747 , 61.7538 , 22.5256 , 72.8234 , 279.3073 , 12.1232 , 111.5522 , 40.1933 , 40.8399 , 20.4926 , 60.0837 , 133.5328 , 11.4404 , 24.0657 , N/A , 26.3704 , 248.8220 , 38.2652 , 14.0027 , N/A , 7.9293 , N/A , 16.1170 , 11.1935 , 33.0647 , 27.7001 , N/A , 13.0798 , 19.2798 , N/A , N/A , 20.3385 , 67.3005 , N/A , 18.4834 , 36.4296 , 8.2541 , 8.1256 , 26.6195 , 28.7812 , 38.4713 , 13.8333 , 61.4897 , 28.6270 , 15.6273 , N/A , 82.4184 , 60.1690 , 77.5062 , 14.0173 , 320.2134 , 8.2038 , 16.8696 , 9.8429 , 15.2632 , 1.5249 , 19.3848 , 27.1406 , 15.6857 , 74.4607 , 6.1913 , 10.6742 , 12.5040 , 19.2169 , 29.0404 , 99.5060 , 3.6926 , 27.2599 , 202.2827 , 31.8327 , 23.9885 , 23.1636 , 197.8683 , 116.5602 , 230.8503 , 5.3344 , 110.3698 , 533.5673 , 29.6434 , 17.9223 , 59.5142 , 5.9632 , 10.2854 , 24.9313 , 67.0317 , 22.6248 , 10.1400 , 54.9971 
10/1/2019, 778.5700 , 132.9847 , 103.7502 , 9.7393 , 10.2396 , 24.0772 , 30.1346 , 12.1669 , 34.7390 , 16.3452 , 12.7073 , 21.7495 , 6.3348 , 33.7014 , 26.3375 , 63.5678 , N/A , 18.9459 , N/A , 10.9280 , 15.2613 , 57.2521 , 49.1086 , 32.6547 , 109.6939 , 35.0785 , 17.6910 , 69.0360 , 8.3521 , 14.2310 , 75.2918 , 39.9010 , 24.2622 , 45.3801 , 24.0805 , 20.4897 , 16.1865 , 12.8431 , 112.4002 , 14.0988 , 16.8488 , 12.9844 , N/A , 57.1532 , 15.7818 , 40.8242 , 12.5525 , 11.9209 , 16.3092 , 16.7000 , 10.6108 , N/A , 22.8606 , 117.2126 , 61.1211 , N/A , 18.7007 , 22.2964 , 24.8972 , N/A , 45.0430 , 12.3182 , 60.4242 , N/A , 4.9538 , 182.7635 , 11.3359 , 95.3951 , 60.8109 , 22.3115 , 72.7475 , 278.4352 , 12.0385 , 111.5265 , 39.9612 , 40.6883 , 19.9817 , 60.2636 , 133.6227 , 11.5054 , 24.0657 , N/A , 26.3972 , 249.2899 , 38.0831 , 14.0649 , N/A , 7.5869 , N/A , 15.9181 , 11.0845 , 32.6347 , 27.5045 , N/A , 13.1017 , 18.9857 , N/A , N/A , 20.0152 , 67.7366 , N/A , 18.0391 , 35.6937 , 7.9154 , 8.0757 , 26.3494 , 28.8458 , 38.0432 , 13.6564 , 61.1315 , 28.2776 , 15.3959 , N/A , 80.5344 , 59.7818 , 76.4887 , 13.9322 , 306.6696 , 8.1077 , 16.6558 , 9.7085 , 14.9895 , 1.5249 , 19.0665 , 26.6236 , 15.5103 , 73.3776 , 6.1451 , 10.5270 , 12.2765 , 19.0349 , 28.5827 , 98.5264 , 3.6383 , 26.8514 , 198.1178 , 31.5538 , 23.7248 , 22.7873 , 197.6535 , 114.6987 , 226.9542 , 4.9669 , 109.7321 , 526.8977 , 29.3178 , 17.8748 , 59.0884 , 5.7758 , 10.2465 , 24.8467 , 66.3772 , 22.6085 , 10.0900 , 53.5642 
10/2/2019, 772.1100 , 131.9079 , 101.1379 , 9.6928 , 10.3258 , 23.8885 , 30.1839 , 12.3585 , 34.7145 , 16.5606 , 12.5694 , 21.8004 , 6.4262 , 33.3898 , 26.2097 , 62.8272 , N/A , 19.0730 , N/A , 10.8440 , 15.3360 , 57.5438 , 49.1008 , 32.4252 , 110.2804 , 35.2221 , 17.5828 , 70.7507 , 8.3439 , 14.1440 , 75.2918 , 40.2001 , 24.3610 , 45.7736 , 24.1820 , 20.5236 , 16.2025 , 12.6412 , 112.1517 , 14.0988 , 16.8242 , 13.0251 , N/A , 56.5259 , 15.6955 , 40.9544 , 12.6203 , 11.4097 , 16.4005 , 16.9000 , 10.5715 , N/A , 22.3363 , 114.7585 , 61.2792 , N/A , 18.6277 , 22.5827 , 25.0686 , N/A , 44.7963 , 12.3104 , 60.3377 , N/A , 4.9538 , 183.6176 , 11.2352 , 95.6626 , 61.2741 , 22.4679 , 72.6884 , 278.6916 , 12.1571 , 111.9984 , 40.4942 , 40.5788 , 20.1709 , 60.1647 , 134.1354 , 11.6760 , 24.2051 , N/A , 26.5307 , 247.7928 , 38.0997 , 14.1349 , N/A , 7.6881 , N/A , 15.7466 , 11.0730 , 32.5504 , 27.1135 , N/A , 12.9631 , 18.9436 , N/A , N/A , 19.7155 , 68.2029 , N/A , 18.0156 , 35.6610 , 7.9243 , 8.1470 , 26.4209 , 28.9831 , 37.9680 , 13.5504 , 61.1315 , 28.3598 , 15.3074 , N/A , 80.5424 , 60.0702 , 76.7623 , 13.7281 , 307.6370 , 8.0728 , 16.5722 , 9.5837 , 14.6452 , 1.5249 , 18.6473 , 26.3504 , 15.3164 , 73.0408 , 6.0710 , 10.4902 , 12.2583 , 18.8438 , 28.7575 , 98.1261 , 3.5530 , 26.8433 , 199.8167 , 31.4066 , 23.5462 , 22.3525 , 196.8482 , 114.4556 , 223.7951 , 4.9325 , 108.5417 , 519.4326 , 29.3837 , 17.8907 , 59.1890 , 5.8382 , 10.1860 , 24.6465 , 66.0417 , 22.4375 , 9.9300 , 54.4493 
10/3/2019, 782.0900 , 133.8532 , 103.1132 , 9.7326 , 10.0817 , 24.1429 , 30.6273 , 12.0073 , 34.9434 , 16.5144 , 12.7349 , 21.8258 , 6.4186 , 33.7622 , 26.7366 , 63.1481 , N/A , 19.1493 , N/A , 10.9532 , 15.3509 , 58.3314 , 49.6328 , 33.1489 , 111.5777 , 35.6528 , 17.6494 , 70.0882 , 8.4999 , 14.4130 , 76.4178 , 40.3270 , 24.5257 , 46.0613 , 24.1144 , 20.6253 , 16.1944 , 12.6824 , 112.0275 , 14.0988 , 16.7502 , 12.9844 , N/A , 56.3773 , 15.6178 , 40.6863 , 12.5017 , 11.4648 , 16.2345 , 17.0000 , 10.4928 , N/A , 22.2452 , 113.4737 , 61.7035 , N/A , 19.5452 , 22.8293 , 25.0764 , N/A , 45.3773 , 12.2555 , 61.1869 , N/A , 5.0292 , 186.1541 , 11.2584 , 96.5512 , 61.0094 , 22.6161 , 73.5157 , 280.5814 , 12.1825 , 112.4360 , 41.1732 , 40.9494 , 20.4192 , 60.6594 , 135.7636 , 11.6923 , 24.1028 , N/A , 26.6287 , 250.9887 , 38.4804 , 14.2361 , N/A , 7.5480 , N/A , 15.7809 , 11.0328 , 32.9889 , 27.1135 , N/A , 12.9631 , 18.8876 , N/A , N/A , 19.7786 , 68.4811 , N/A , 18.2829 , 36.2007 , 7.9600 , 8.3680 , 26.8818 , 29.2335 , 38.2009 , 13.6564 , 61.9450 , 28.7708 , 15.4435 , N/A , 82.5788 , 61.0094 , 78.0876 , 13.7281 , 302.8000 , 8.0902 , 16.5443 , 9.5644 , 14.6982 , 1.5249 , 18.5619 , 25.9406 , 15.3810 , 73.4413 , 6.0618 , 10.5362 , 12.3857 , 18.7620 , 29.2401 , 99.3612 , 3.5452 , 27.8072 , 202.7693 , 31.9102 , 23.8354 , 22.5281 , 200.3469 , 115.1599 , 227.1456 , 4.9772 , 110.2337 , 532.5959 , 29.8914 , 18.0806 , 59.8704 , 5.7222 , 10.2292 , 25.0776 , 66.8435 , 22.5596 , 9.7900 , 54.5335 
10/4/2019, 785.3900 , 134.4263 , 103.7744 , 9.7858 , 10.1176 , 24.3398 , 30.7833 , 11.9673 , 35.1559 , 16.6837 , 12.7533 , 22.1233 , 6.5023 , 33.8838 , 27.0240 , 64.0862 , N/A , 19.2256 , N/A , 10.9952 , 15.4404 , 58.6889 , 50.1102 , 33.2195 , 112.0664 , 35.6977 , 17.9488 , 71.1483 , 8.5410 , 14.0728 , 77.0255 , 40.4176 , 24.8798 , 46.3490 , 24.3004 , 20.6676 , 16.2917 , 12.8392 , 112.5907 , 14.0988 , 16.8571 , 13.0821 , N/A , 56.9716 , 15.7473 , 40.6480 , 12.5271 , 11.4491 , 16.3756 , 16.5000 , 10.5479 , N/A , 22.0400 , 113.8584 , 62.2693 , N/A , 19.5940 , 23.0282 , 25.1855 , N/A , 45.3614 , 12.1929 , 61.6588 , N/A , 5.0855 , 187.0337 , 11.2817 , 97.3018 , 61.2575 , 22.8384 , 73.8450 , 282.5139 , 12.4197 , 113.6372 , 41.3623 , 41.3032 , 20.6771 , 61.3520 , 136.9509 , 11.6760 , 24.2051 , N/A , 26.7979 , 252.2843 , 38.5879 , 14.2283 , N/A , 7.6180 , N/A , 15.7466 , 11.1476 , 33.1575 , 27.1787 , N/A , 12.8756 , 18.6215 , N/A , N/A , 19.7944 , 68.8721 , N/A , 18.5817 , 36.1679 , 8.0402 , 8.3395 , 26.9135 , 29.3951 , 38.3586 , 13.7696 , 62.1465 , 29.0517 , 15.5048 , N/A , 82.3142 , 61.4296 , 78.6262 , 13.7621 , 304.7348 , 7.9854 , 16.6094 , 9.4876 , 14.6717 , 1.5249 , 18.5619 , 26.2528 , 15.3903 , 73.8509 , 6.0525 , 10.5178 , 12.3493 , 18.8711 , 29.2817 , 100.0426 , 3.6073 , 27.9052 , 203.5610 , 31.6855 , 24.0906 , 22.5950 , 202.1634 , 115.6462 , 226.4755 , 4.9806 , 110.7609 , 538.0537 , 29.9845 , 18.1597 , 60.1492 , 5.6776 , 10.0865 , 24.7928 , 67.8826 , 23.0402 , 9.6500 , 55.0393 
10/7/2019, 786.0100 , 134.0355 , 103.3229 , 9.8256 , 10.0673 , 24.1429 , 30.5041 , 11.7837 , 34.9107 , 16.6606 , 12.6981 , 22.1588 , 6.5099 , 33.6406 , 27.1518 , 63.8969 , N/A , 19.2764 , N/A , 10.9280 , 15.3210 , 58.5649 , 49.7502 , 33.3254 , 112.7239 , 35.9041 , 17.8573 , 69.6673 , 8.4588 , 14.6266 , 76.6412 , 40.7257 , 24.7892 , 46.6547 , 24.4610 , 20.6676 , 16.5108 , 12.6686 , 112.5244 , 14.0988 , 16.9640 , 13.0902 , N/A , 56.8478 , 15.8077 , 41.0999 , 12.6203 , 11.5277 , 16.2594 , 17.5000 , 10.6345 , N/A , 21.8349 , 114.0276 , 62.0696 , N/A , 19.6021 , 23.0679 , 25.2244 , N/A , 45.2261 , 12.2947 , 61.1948 , N/A , 5.0912 , 187.2045 , 11.1577 , 97.0948 , 61.9688 , 23.0031 , 74.0898 , 281.8041 , 12.4536 , 113.8431 , 41.5600 , 41.2948 , 20.6866 , 61.5723 , 137.2927 , 11.6841 , 24.1121 , N/A , 26.6554 , 250.9815 , 38.4638 , 14.1661 , N/A , 7.5947 , N/A , 15.8152 , 11.2394 , 33.0226 , 27.2438 , N/A , 12.9048 , 18.8456 , N/A , N/A , 19.7549 , 68.4962 , N/A , 18.6368 , 36.3070 , 8.2185 , 8.3110 , 27.0010 , 29.3385 , 38.3436 , 13.9040 , 61.8703 , 29.0174 , 15.4707 , N/A , 83.0438 , 60.7046 , 78.2671 , 13.8216 , 301.8326 , 7.9592 , 16.5257 , 9.5740 , 14.8306 , 1.5249 , 18.5075 , 26.2723 , 15.4180 , 73.7144 , 6.0710 , 10.5270 , 12.3220 , 18.9894 , 29.1319 , 99.4464 , 3.6616 , 27.8072 , 203.3961 , 31.2904 , 24.0141 , 22.5866 , 201.5818 , 115.2438 , 226.2554 , 5.0081 , 109.0519 , 534.0391 , 29.9690 , 18.2309 , 60.2266 , 5.6240 , 10.2032 , 24.8390 , 67.0972 , 22.6004 , 9.8200 , 55.0393 
10/8/2019, 785.7600 , 132.9500 , 102.4601 , 9.7791 , 9.8375 , 23.6587 , 30.0361 , 11.6480 , 34.4775 , 16.6452 , 12.6705 , 22.0879 , 6.4110 , 33.1389 , 26.7366 , 63.4279 , N/A , 19.3209 , N/A , 10.7432 , 15.2091 , 58.1126 , 49.1477 , 33.0783 , 111.7287 , 35.5451 , 17.7908 , 67.3913 , 8.4753 , 14.5949 , 76.0872 , 40.5535 , 24.8222 , 46.9064 , 24.3088 , 20.5236 , 16.5838 , 12.4648 , 111.7873 , 14.0988 , 16.8982 , 13.0414 , N/A , 56.4351 , 15.8077 , 40.8165 , 12.5271 , 11.4412 , 16.1349 , 17.5000 , 10.6030 , N/A , 21.0296 , 112.2197 , 61.6868 , N/A , 19.6752 , 23.0123 , 25.3880 , N/A , 45.1545 , 12.2712 , 61.2735 , N/A , 5.0826 , 185.9491 , 11.3204 , 97.2846 , 61.8944 , 22.9866 , 73.9125 , 280.2137 , 12.4366 , 113.8174 , 41.0099 , 41.1853 , 20.5338 , 61.5903 , 136.8880 , 11.5948 , 24.2237 , N/A , 26.4506 , 251.3630 , 38.4142 , 14.0960 , N/A , 7.2056 , N/A , 15.7809 , 11.2050 , 32.7274 , 27.2438 , N/A , 12.8902 , 18.9577 , N/A , N/A , 19.6445 , 68.2254 , N/A , 18.7626 , 36.6422 , 8.2720 , 8.2040 , 26.9215 , 29.4435 , 38.5539 , 13.9888 , 61.8181 , 29.2092 , 15.4027 , N/A , 82.8353 , 60.2679 , 77.9594 , 13.6685 , 299.8977 , 7.8631 , 16.4700 , 9.4108 , 14.5217 , 1.5344 , 18.1970 , 25.8431 , 15.2056 , 73.4322 , 5.9044 , 10.4534 , 12.1127 , 18.7801 , 29.2567 , 99.6763 , 3.5607 , 27.8480 , 203.5610 , 30.9263 , 23.8609 , 22.0431 , 202.3155 , 114.9419 , 227.0307 , 4.9634 , 109.6811 , 526.8145 , 29.9302 , 18.2467 , 60.2499 , 5.6597 , 10.3416 , 24.6157 , 66.7535 , 22.3072 , 9.6900 , 54.3228 
